dateID,locationID,contentID,NumberNegativeNews,NumberPositiveNews,totalQuantity
2116,23857,25633,1,0,1
2116,15,25634,0,1,1
2116,17471,25635,1,0,1
2116,25410,25636,1,0,1
2116,24346,25637,0,1,1
2116,11655,25638,1,0,1
2116,1997,25639,1,0,1
2116,14855,25640,1,0,1
2116,13710,25641,0,1,1
2116,1083,25642,0,1,1
2117,20267,25643,1,0,1
2117,23778,25644,0,1,1
2117,372,25645,1,0,1
2117,16327,25646,0,1,1
2117,17750,25647,1,0,1
2117,8603,25648,1,0,1
2117,4274,25649,0,1,1
2117,18862,25650,1,0,1
2117,20830,25651,0,1,1
2117,857,25652,1,0,1
2117,24379,25653,0,1,1
2117,20140,25654,0,1,1
2117,6363,25655,1,0,1
2117,1418,25656,0,1,1
2117,2051,25657,1,0,1
2117,17317,25658,0,1,1
2117,22052,25659,1,0,1
2117,20903,25660,1,0,1
2117,11752,25661,1,0,1
2117,13286,25662,1,0,1
2117,16799,25663,0,1,1
2117,13991,25664,1,0,1
2117,6866,25665,0,1,1
2117,19320,25666,1,0,1
2117,14783,25667,1,0,1
2117,4096,25668,0,1,1
2117,12998,25669,1,0,1
2118,26963,25670,1,0,1
2118,562,25671,1,0,1
2118,12717,25672,0,1,1
2118,19846,25673,1,0,1
2118,15853,25674,1,0,1
2118,5057,25675,1,0,1
2118,12577,25676,0,1,1
2118,5922,25677,1,0,1
2118,18406,25678,1,0,1
2118,17753,25679,0,1,1
2118,18692,25680,1,0,1
2118,25160,25681,1,0,1
2118,26576,25682,0,1,1
2118,20840,25683,1,0,1
2118,3996,25684,1,0,1
2118,24737,25685,0,1,1
2118,23126,25686,1,0,1
2118,25077,25687,1,0,1
2118,23657,25688,1,0,1
2118,13536,25689,1,0,1
2119,7903,25690,0,1,1
2119,4019,25691,1,0,1
2119,4255,25692,0,1,1
2119,20142,25693,0,1,1
2119,8098,25694,1,0,1
2119,26713,25695,1,0,1
2119,6762,25696,1,0,1
2119,3308,25697,1,0,1
2119,12643,25698,0,1,1
2119,8859,25699,1,0,1
2119,7782,25700,1,0,1
2119,26643,25701,0,1,1
2120,4213,25702,0,1,1
2120,16383,25703,1,0,1
2120,6138,25704,0,1,1
2120,5884,25705,0,1,1
2120,25469,25706,1,0,1
2120,24912,25707,0,1,1
2120,15068,25708,1,0,1
2120,2735,25709,1,0,1
2120,7684,25710,0,1,1
2120,4068,25711,0,1,1
2120,11550,25712,1,0,1
2120,1876,25713,1,0,1
2120,24577,25714,1,0,1
2120,19508,25715,0,1,1
2121,27681,25716,1,0,1
2121,15215,25717,0,1,1
2121,13180,25718,1,0,1
2121,15436,25719,1,0,1
2121,23755,25720,1,0,1
2121,12962,25721,1,0,1
2121,6901,25722,1,0,1
2121,28112,25723,1,0,1
2121,27801,25724,1,0,1
2121,11245,25725,1,0,1
2121,17622,25726,0,1,1
2121,21508,25727,1,0,1
2121,11731,25728,1,0,1
2121,5450,25729,0,1,1
2121,19728,25730,0,1,1
2121,25270,25731,1,0,1
2122,25611,25732,1,0,1
2122,18365,25733,0,1,1
2122,25522,25734,1,0,1
2122,20319,25735,1,0,1
2122,9987,25736,1,0,1
2122,20444,25737,0,1,1
2122,8366,25738,1,0,1
2122,11953,25739,1,0,1
2122,16401,25740,0,1,1
2122,24836,25741,0,1,1
2122,1472,25742,1,0,1
2122,6834,25743,0,1,1
2122,2249,25744,0,1,1
2122,14652,25745,0,1,1
2122,20515,25746,0,1,1
2122,25473,25747,1,0,1
2122,23587,25748,1,0,1
2122,14919,25749,1,0,1
2123,13231,25750,1,0,1
2123,22590,25751,1,0,1
2123,14715,25752,0,1,1
2123,6172,25753,1,0,1
2123,20096,25754,1,0,1
2123,24481,25755,0,1,1
2123,6346,25756,0,1,1
2123,22857,25757,1,0,1
2123,4310,25758,1,0,1
2123,10723,25759,1,0,1
2123,16911,25760,1,0,1
2123,2456,25761,1,0,1
2124,7816,25762,1,0,1
2124,28019,25763,0,1,1
2124,8021,25764,0,1,1
2124,20358,25765,0,1,1
2124,28265,25766,1,0,1
2124,140,25767,1,0,1
2124,11298,25768,1,0,1
2124,23272,25769,0,1,1
2124,23024,25770,0,1,1
2124,25007,25771,1,0,1
2124,11344,25772,0,1,1
2124,12624,25773,0,1,1
2124,14195,25774,0,1,1
2124,16908,25775,1,0,1
2124,14799,25776,1,0,1
2124,4022,25777,0,1,1
2124,28289,25778,0,1,1
2124,22058,25779,1,0,1
2124,14810,25780,1,0,1
2124,28140,25781,1,0,1
2124,10791,25782,1,0,1
2124,10637,25783,1,0,1
2124,17,25784,1,0,1
2124,6125,25785,1,0,1
2124,26672,25786,1,0,1
2124,22587,25787,1,0,1
2124,12010,25788,1,0,1
2124,9491,25789,1,0,1
2125,14308,25790,0,1,1
2125,24122,25791,0,1,1
2125,20357,25792,1,0,1
2125,4809,25793,1,0,1
2125,20084,25794,1,0,1
2125,5297,25795,0,1,1
2125,18617,25796,1,0,1
2125,14388,25797,1,0,1
2125,9903,25798,1,0,1
2125,5896,25799,1,0,1
2125,2757,25800,0,1,1
2125,12254,25801,1,0,1
2125,25946,25802,1,0,1
2125,13959,25803,0,1,1
2125,17431,25804,0,1,1
2125,16383,25805,1,0,1
2125,27858,25806,1,0,1
2126,5319,25807,0,1,1
2126,3920,25808,1,0,1
2126,16612,25809,0,1,1
2126,9416,25810,0,1,1
2126,22985,25811,1,0,1
2126,22348,25812,1,0,1
2126,25085,25813,1,0,1
2126,25248,25814,1,0,1
2126,4290,25815,0,1,1
2126,19302,25816,0,1,1
2126,8696,25817,1,0,1
2126,5860,25818,1,0,1
2126,6195,25819,1,0,1
2126,27530,25820,1,0,1
2126,26768,25821,1,0,1
2127,17754,25822,1,0,1
2127,1348,25823,1,0,1
2127,13977,25824,0,1,1
2127,1501,25825,1,0,1
2127,13953,25826,1,0,1
2127,12366,25827,1,0,1
2127,6818,25828,0,1,1
2127,12152,25829,1,0,1
2127,26210,25830,0,1,1
2127,10197,25831,1,0,1
2127,22254,25832,1,0,1
2127,28278,25833,1,0,1
2127,15227,25834,0,1,1
2127,21620,25835,0,1,1
2127,4452,25836,1,0,1
2127,17432,25837,0,1,1
2127,14837,25838,1,0,1
2128,5341,25839,0,1,1
2128,3955,25840,1,0,1
2128,15943,25841,1,0,1
2128,6319,25842,1,0,1
2128,15151,25843,0,1,1
2128,22935,25844,1,0,1
2128,26053,25845,1,0,1
2128,26233,25846,0,1,1
2128,20877,25847,1,0,1
2128,12277,25848,0,1,1
2128,28134,25849,1,0,1
2128,19610,25850,1,0,1
2128,430,25851,1,0,1
2128,10243,25852,1,0,1
2128,17950,25853,0,1,1
2128,23775,25854,0,1,1
2129,27962,25855,1,0,1
2129,19376,25856,1,0,1
2129,18629,25857,1,0,1
2129,15044,25858,1,0,1
2129,4403,25859,1,0,1
2129,23136,25860,0,1,1
2129,3192,25861,1,0,1
2129,3453,25862,1,0,1
2129,12124,25863,0,1,1
2129,25952,25864,1,0,1
2129,1628,25865,1,0,1
2129,794,25866,0,1,1
2129,14917,25867,1,0,1
2129,8157,25868,1,0,1
2129,17368,25869,1,0,1
2129,25804,25870,1,0,1
2129,11390,25871,1,0,1
2129,28039,25872,0,1,1
2129,2095,25873,1,0,1
2129,27589,25874,1,0,1
2129,19535,25875,1,0,1
2130,28077,25876,1,0,1
2130,7188,25877,1,0,1
2130,6093,25878,1,0,1
2130,14991,25879,1,0,1
2130,8530,25880,1,0,1
2130,16864,25881,1,0,1
2130,2073,25882,0,1,1
2130,11160,25883,0,1,1
2130,15841,25884,1,0,1
2130,22891,25885,1,0,1
2130,2207,25886,1,0,1
2130,27804,25887,0,1,1
2130,26027,25888,1,0,1
2130,19239,25889,1,0,1
2130,13953,25890,0,1,1
2130,26443,25891,1,0,1
2130,3823,25892,0,1,1
2130,16410,25893,0,1,1
2130,3255,25894,0,1,1
2130,14761,25895,1,0,1
2130,1634,25896,1,0,1
2130,24468,25897,1,0,1
2130,18844,25898,1,0,1
2130,12540,25899,1,0,1
2130,19803,25900,0,1,1
2131,776,25901,1,0,1
2131,26573,25902,0,1,1
2131,19052,25903,0,1,1
2131,4515,25904,1,0,1
2131,13156,25905,1,0,1
2131,28169,25906,1,0,1
2131,20457,25907,1,0,1
2131,21176,25908,1,0,1
2131,26980,25909,1,0,1
2131,5465,25910,0,1,1
2131,14895,25911,1,0,1
2131,19943,25912,1,0,1
2131,19480,25913,1,0,1
2131,8155,25914,1,0,1
2131,20514,25915,1,0,1
2131,2145,25916,1,0,1
2131,22866,25917,1,0,1
2131,8030,25918,1,0,1
2131,1073,25919,1,0,1
2131,22781,25920,0,1,1
2131,5394,25921,0,1,1
2131,7462,25922,1,0,1
2131,18928,25923,0,1,1
2132,4431,25924,0,1,1
2132,25763,25925,1,0,1
2132,25662,25926,1,0,1
2132,20789,25927,1,0,1
2132,12695,25928,1,0,1
2132,12791,25929,0,1,1
2132,2417,25930,1,0,1
2132,23518,25931,1,0,1
2132,7514,25932,1,0,1
2132,11402,25933,1,0,1
2132,17621,25934,0,1,1
2132,6558,25935,1,0,1
2132,4262,25936,1,0,1
2132,8446,25937,1,0,1
2132,573,25938,0,1,1
2132,1379,25939,1,0,1
2132,26528,25940,1,0,1
2132,9393,25941,1,0,1
2132,25995,25942,1,0,1
2132,19109,25943,0,1,1
2132,16445,25944,0,1,1
2133,4629,25945,1,0,1
2133,11905,25946,0,1,1
2133,23577,25947,1,0,1
2133,7194,25948,1,0,1
2133,9647,25949,0,1,1
2133,5681,25950,1,0,1
2133,1343,25951,0,1,1
2133,1490,25952,1,0,1
2133,8932,25953,0,1,1
2133,14311,25954,0,1,1
2133,16667,25955,0,1,1
2133,5779,25956,1,0,1
2133,20328,25957,1,0,1
2133,19182,25958,1,0,1
2133,1202,25959,1,0,1
2133,5757,25960,1,0,1
2133,22382,25961,1,0,1
2133,18976,25962,0,1,1
2133,26802,25963,1,0,1
2133,7692,25964,1,0,1
2134,8522,25965,1,0,1
2134,2247,25966,0,1,1
2134,27316,25967,0,1,1
2134,23068,25968,1,0,1
2134,26136,25969,1,0,1
2134,27321,25970,0,1,1
2134,15382,25971,1,0,1
2134,17719,25972,1,0,1
2134,24409,25973,1,0,1
2134,24099,25974,1,0,1
2134,26782,25975,1,0,1
2134,17089,25976,0,1,1
2134,25439,25977,1,0,1
2134,7238,25978,1,0,1
2134,6692,25979,1,0,1
2134,26642,25980,1,0,1
2134,19125,25981,1,0,1
2134,18717,25982,0,1,1
2134,7269,25983,0,1,1
2134,1399,25984,1,0,1
2134,28230,25985,0,1,1
2135,12238,25986,0,1,1
2135,1322,25987,0,1,1
2135,3971,25988,0,1,1
2135,7307,25989,1,0,1
2135,18846,25990,0,1,1
2135,14300,25991,1,0,1
2135,19862,25992,0,1,1
2135,4545,25993,1,0,1
2135,11798,25994,1,0,1
2135,4967,25995,0,1,1
2135,26676,25996,1,0,1
2135,21673,25997,0,1,1
2135,3380,25998,1,0,1
2135,5600,25999,0,1,1
2135,18637,26000,1,0,1
2135,26745,26001,0,1,1
2135,13661,26002,0,1,1
2135,15845,26003,0,1,1
2136,11,26004,0,1,1
2136,1542,26005,0,1,1
2136,4417,26006,1,0,1
2136,14735,26007,1,0,1
2136,13182,26008,1,0,1
2136,2519,26009,1,0,1
2136,24192,26010,1,0,1
2136,16636,26011,0,1,1
2136,19682,26012,1,0,1
2136,22050,26013,1,0,1
2136,7206,26014,1,0,1
2136,10655,26015,1,0,1
2136,25220,26016,0,1,1
2136,10963,26017,1,0,1
2136,17504,26018,1,0,1
2136,4327,26019,1,0,1
2136,22800,26020,1,0,1
2136,20796,26021,1,0,1
2136,1190,26022,1,0,1
2136,25753,26023,1,0,1
2136,21844,26024,1,0,1
2136,16721,26025,0,1,1
2137,21390,26026,1,0,1
2137,19616,26027,0,1,1
2137,1418,26028,1,0,1
2137,17777,26029,1,0,1
2137,17718,26030,1,0,1
2137,19622,26031,0,1,1
2137,17329,26032,1,0,1
2137,10098,26033,0,1,1
2137,5981,26034,1,0,1
2137,19810,26035,1,0,1
2137,11188,26036,1,0,1
2137,14595,26037,1,0,1
2137,11874,26038,1,0,1
2137,19862,26039,1,0,1
2137,26301,26040,0,1,1
2137,6021,26041,1,0,1
2137,11393,26042,0,1,1
2137,10742,26043,1,0,1
2137,6268,26044,1,0,1
2137,15771,26045,0,1,1
2137,20620,26046,0,1,1
2137,19066,26047,0,1,1
2137,19672,26048,1,0,1
2137,2742,26049,1,0,1
2137,19182,26050,0,1,1
2137,13209,26051,1,0,1
2137,1938,26052,1,0,1
2137,19249,26053,0,1,1
2138,7171,26054,1,0,1
2138,11518,26055,0,1,1
2138,18872,26056,1,0,1
2138,85,26057,1,0,1
2138,16129,26058,0,1,1
2138,20061,26059,1,0,1
2138,18464,26060,1,0,1
2138,26795,26061,0,1,1
2138,24917,26062,1,0,1
2138,5183,26063,1,0,1
2138,11087,26064,1,0,1
2138,23483,26065,0,1,1
2138,5002,26066,0,1,1
2138,14425,26067,1,0,1
2138,26760,26068,1,0,1
2138,18673,26069,0,1,1
2138,16083,26070,1,0,1
2138,27692,26071,1,0,1
2138,26213,26072,1,0,1
2138,21733,26073,1,0,1
2138,25811,26074,1,0,1
2138,16252,26075,1,0,1
2139,13739,26076,1,0,1
2139,3008,26077,0,1,1
2139,27968,26078,1,0,1
2139,23696,26079,1,0,1
2139,26372,26080,1,0,1
2139,11208,26081,0,1,1
2139,11348,26082,1,0,1
2139,7608,26083,1,0,1
2139,27947,26084,1,0,1
2139,20955,26085,0,1,1
2139,27380,26086,0,1,1
2139,3056,26087,1,0,1
2139,21415,26088,1,0,1
2139,1391,26089,1,0,1
2139,1014,26090,1,0,1
2139,9028,26091,1,0,1
2139,10077,26092,1,0,1
2139,22978,26093,1,0,1
2139,16575,26094,0,1,1
2140,6171,26095,1,0,1
2140,1765,26096,1,0,1
2140,25166,26097,1,0,1
2140,10808,26098,0,1,1
2140,15128,26099,1,0,1
2140,9950,26100,0,1,1
2140,20545,26101,1,0,1
2140,20561,26102,1,0,1
2140,25354,26103,1,0,1
2140,7607,26104,0,1,1
2140,20420,26105,0,1,1
2140,1515,26106,1,0,1
2140,14454,26107,1,0,1
2140,23150,26108,0,1,1
2140,5590,26109,1,0,1
2140,21227,26110,1,0,1
2141,19900,26111,1,0,1
2141,28121,26112,1,0,1
2141,20726,26113,0,1,1
2141,19741,26114,1,0,1
2141,14777,26115,0,1,1
2141,512,26116,1,0,1
2141,14385,26117,1,0,1
2141,5048,26118,0,1,1
2141,3844,26119,0,1,1
2141,18741,26120,1,0,1
2141,27835,26121,0,1,1
2141,19665,26122,0,1,1
2141,26085,26123,1,0,1
2141,19584,26124,1,0,1
2141,8527,26125,0,1,1
2141,26528,26126,1,0,1
2142,23469,26127,0,1,1
2142,6136,26128,1,0,1
2142,3444,26129,1,0,1
2142,1217,26130,1,0,1
2142,14549,26131,1,0,1
2142,8860,26132,1,0,1
2142,5777,26133,1,0,1
2142,24486,26134,1,0,1
2142,4363,26135,0,1,1
2142,20028,26136,1,0,1
2142,5282,26137,0,1,1
2142,11714,26138,0,1,1
2143,17412,26139,0,1,1
2143,10598,26140,1,0,1
2143,4028,26141,1,0,1
2143,12312,26142,0,1,1
2143,7731,26143,1,0,1
2143,9231,26144,0,1,1
2143,24505,26145,0,1,1
2143,9701,26146,0,1,1
2143,12796,26147,1,0,1
2143,13113,26148,0,1,1
2143,7697,26149,1,0,1
2143,1428,26150,1,0,1
2143,20463,26151,1,0,1
2143,9042,26152,0,1,1
2143,9575,26153,1,0,1
2143,13617,26154,1,0,1
2143,10150,26155,1,0,1
2143,11308,26156,0,1,1
2143,1138,26157,1,0,1
2143,17819,26158,1,0,1
2143,9234,26159,1,0,1
2143,15437,26160,0,1,1
2143,6862,26161,1,0,1
2143,16730,26162,1,0,1
2143,17980,26163,0,1,1
2144,24519,26164,0,1,1
2144,6696,26165,0,1,1
2144,27088,26166,1,0,1
2144,9112,26167,0,1,1
2144,16214,26168,0,1,1
2144,3603,26169,0,1,1
2144,6373,26170,1,0,1
2144,14641,26171,0,1,1
2144,13,26172,1,0,1
2144,23755,26173,0,1,1
2144,12135,26174,0,1,1
2144,6013,26175,1,0,1
2144,13589,26176,0,1,1
2144,17886,26177,0,1,1
2144,10447,26178,0,1,1
2144,20992,26179,0,1,1
2144,19474,26180,1,0,1
2144,13401,26181,0,1,1
2144,8028,26182,1,0,1
2144,18289,26183,0,1,1
2144,23135,26184,0,1,1
2144,22042,26185,0,1,1
2144,18823,26186,1,0,1
2144,842,26187,1,0,1
2144,10747,26188,1,0,1
2145,16748,26189,1,0,1
2145,3632,26190,1,0,1
2145,7608,26191,0,1,1
2145,17991,26192,1,0,1
2145,27776,26193,1,0,1
2145,27136,26194,1,0,1
2145,12260,26195,1,0,1
2145,24864,26196,0,1,1
2145,13443,26197,1,0,1
2145,10826,26198,0,1,1
2145,6844,26199,1,0,1
2145,8021,26200,1,0,1
2145,22933,26201,0,1,1
2145,25536,26202,1,0,1
2145,3761,26203,1,0,1
2146,1503,26204,0,1,1
2146,14202,26205,1,0,1
2146,1089,26206,1,0,1
2146,26838,26207,1,0,1
2146,16864,26208,0,1,1
2146,1097,26209,1,0,1
2146,21655,26210,1,0,1
2146,18572,26211,1,0,1
2146,11444,26212,1,0,1
2146,8198,26213,1,0,1
2146,27538,26214,0,1,1
2146,13208,26215,1,0,1
2146,17116,26216,1,0,1
2146,9196,26217,1,0,1
2146,3771,26218,1,0,1
2146,20096,26219,0,1,1
2146,12046,26220,1,0,1
2146,13638,26221,1,0,1
2146,26624,26222,1,0,1
2147,26819,26223,1,0,1
2147,5670,26224,0,1,1
2147,4884,26225,1,0,1
2147,26332,26226,1,0,1
2147,9296,26227,1,0,1
2147,15864,26228,1,0,1
2147,27620,26229,1,0,1
2147,13325,26230,1,0,1
2147,26324,26231,1,0,1
2147,6272,26232,1,0,1
2147,13429,26233,1,0,1
2147,20409,26234,1,0,1
2147,4609,26235,1,0,1
2147,9316,26236,1,0,1
2147,10533,26237,1,0,1
2147,8028,26238,1,0,1
2147,12942,26239,1,0,1
2147,9952,26240,0,1,1
2147,25161,26241,1,0,1
2147,26857,26242,1,0,1
2147,11921,26243,1,0,1
2147,19920,26244,1,0,1
2148,11633,26245,0,1,1
2148,20729,26246,1,0,1
2148,25887,26247,0,1,1
2148,27940,26248,1,0,1
2148,20356,26249,1,0,1
2148,3561,26250,0,1,1
2148,15819,26251,1,0,1
2148,1277,26252,1,0,1
2148,4599,26253,1,0,1
2148,4827,26254,1,0,1
2148,27644,26255,1,0,1
2148,16409,26256,1,0,1
2148,9218,26257,1,0,1
2148,5359,26258,1,0,1
2148,18013,26259,1,0,1
2148,14602,26260,1,0,1
2148,5523,26261,1,0,1
2148,19478,26262,1,0,1
2149,18925,26263,1,0,1
2149,14137,26264,1,0,1
2149,11073,26265,0,1,1
2149,19144,26266,1,0,1
2149,10539,26267,1,0,1
2149,6694,26268,1,0,1
2149,10527,26269,1,0,1
2149,11352,26270,0,1,1
2149,18282,26271,0,1,1
2149,24218,26272,1,0,1
2149,16398,26273,1,0,1
2149,22100,26274,1,0,1
2149,18158,26275,1,0,1
2149,18438,26276,0,1,1
2149,16693,26277,0,1,1
2150,8815,26278,1,0,1
2150,25479,26279,0,1,1
2150,26175,26280,1,0,1
2150,8518,26281,1,0,1
2150,23586,26282,1,0,1
2150,23785,26283,1,0,1
2150,13041,26284,1,0,1
2150,7056,26285,1,0,1
2150,17373,26286,0,1,1
2150,2109,26287,1,0,1
2150,192,26288,0,1,1
2150,3244,26289,1,0,1
2150,9092,26290,1,0,1
2150,23771,26291,1,0,1
2150,2175,26292,1,0,1
2150,1907,26293,1,0,1
2150,27663,26294,1,0,1
2150,560,26295,1,0,1
2150,14558,26296,1,0,1
2150,22766,26297,1,0,1
2150,4967,26298,1,0,1
2150,18303,26299,1,0,1
2150,16983,26300,1,0,1
2151,25847,26301,1,0,1
2151,27338,26302,0,1,1
2151,23687,26303,1,0,1
2151,9780,26304,0,1,1
2151,15867,26305,1,0,1
2151,8244,26306,1,0,1
2151,18252,26307,0,1,1
2151,6246,26308,1,0,1
2151,17898,26309,0,1,1
2151,11755,26310,1,0,1
2151,25517,26311,1,0,1
2151,19547,26312,1,0,1
2151,18103,26313,1,0,1
2151,1284,26314,0,1,1
2151,24515,26315,0,1,1
2151,7173,26316,1,0,1
2151,25680,26317,0,1,1
2151,2018,26318,1,0,1
2151,8809,26319,0,1,1
2151,9531,26320,1,0,1
2151,5732,26321,1,0,1
2151,14902,26322,1,0,1
2151,23348,26323,1,0,1
2151,15443,26324,1,0,1
2151,15589,26325,0,1,1
2151,3008,26326,1,0,1
2151,17987,26327,1,0,1
2151,27396,26328,0,1,1
2151,715,26329,1,0,1
2151,11581,26330,1,0,1
2151,5277,26331,1,0,1
2151,2526,26332,0,1,1
2151,21512,26333,0,1,1
2151,19192,26334,0,1,1
2151,16410,26335,0,1,1
2151,8269,26336,0,1,1
2152,7746,26337,1,0,1
2152,1763,26338,0,1,1
2152,24981,26339,1,0,1
2152,20209,26340,0,1,1
2152,24056,26341,1,0,1
2152,17883,26342,1,0,1
2152,25338,26343,1,0,1
2152,28004,26344,1,0,1
2152,20831,26345,0,1,1
2152,17627,26346,1,0,1
2152,17331,26347,1,0,1
2152,7702,26348,1,0,1
2152,5293,26349,1,0,1
2152,19243,26350,0,1,1
2152,24330,26351,1,0,1
2152,9170,26352,1,0,1
2152,15967,26353,1,0,1
2152,10033,26354,1,0,1
2152,12404,26355,1,0,1
2152,22401,26356,1,0,1
2152,1720,26357,0,1,1
2152,15385,26358,0,1,1
2152,8355,26359,1,0,1
2152,4676,26360,0,1,1
2153,6444,26361,1,0,1
2153,107,26362,1,0,1
2153,26408,26363,0,1,1
2153,12657,26364,1,0,1
2153,27940,26365,0,1,1
2153,11517,26366,0,1,1
2153,8614,26367,1,0,1
2153,27511,26368,1,0,1
2153,24720,26369,1,0,1
2153,27210,26370,1,0,1
2153,4689,26371,1,0,1
2153,5152,26372,1,0,1
2153,26700,26373,0,1,1
2153,23421,26374,1,0,1
2153,15051,26375,1,0,1
2153,18653,26376,1,0,1
2153,27776,26377,1,0,1
2153,23379,26378,1,0,1
2153,23788,26379,0,1,1
2153,18889,26380,1,0,1
2153,17916,26381,1,0,1
2154,24020,26382,1,0,1
2154,12848,26383,1,0,1
2154,8676,26384,1,0,1
2154,18886,26385,0,1,1
2154,23254,26386,1,0,1
2154,3219,26387,1,0,1
2154,16499,26388,1,0,1
2154,3037,26389,1,0,1
2154,11179,26390,1,0,1
2154,26665,26391,0,1,1
2154,4926,26392,1,0,1
2154,27966,26393,1,0,1
2154,1076,26394,0,1,1
2155,9030,26395,1,0,1
2155,11737,26396,1,0,1
2155,12024,26397,1,0,1
2155,20364,26398,1,0,1
2155,16740,26399,1,0,1
2155,10540,26400,1,0,1
2155,17734,26401,1,0,1
2155,3676,26402,0,1,1
2155,805,26403,1,0,1
2155,2802,26404,0,1,1
2155,23481,26405,0,1,1
2156,1306,26406,1,0,1
2156,1259,26407,1,0,1
2156,24578,26408,0,1,1
2156,4671,26409,1,0,1
2156,9968,26410,1,0,1
2156,2151,26411,1,0,1
2156,8312,26412,1,0,1
2156,25404,26413,0,1,1
2156,16123,26414,1,0,1
2156,21836,26415,0,1,1
2156,7985,26416,1,0,1
2156,10762,26417,1,0,1
2156,27178,26418,0,1,1
2156,24657,26419,1,0,1
2157,25271,26420,0,1,1
2157,16378,26421,0,1,1
2157,11603,26422,1,0,1
2157,21772,26423,1,0,1
2157,5182,26424,0,1,1
2157,27476,26425,0,1,1
2157,12605,26426,1,0,1
2157,24347,26427,0,1,1
2157,20260,26428,1,0,1
2157,9025,26429,1,0,1
2157,8722,26430,0,1,1
2157,21439,26431,1,0,1
2157,17553,26432,1,0,1
2157,17567,26433,1,0,1
2157,4468,26434,1,0,1
2157,8736,26435,1,0,1
2157,14497,26436,1,0,1
2158,27291,26437,0,1,1
2158,15340,26438,1,0,1
2158,10177,26439,1,0,1
2158,18118,26440,1,0,1
2158,21884,26441,0,1,1
2158,14471,26442,0,1,1
2158,3671,26443,0,1,1
2158,5663,26444,1,0,1
2158,17138,26445,1,0,1
2158,19961,26446,0,1,1
2158,19510,26447,1,0,1
2158,15559,26448,1,0,1
2158,25232,26449,1,0,1
2158,183,26450,1,0,1
2158,1065,26451,0,1,1
2158,15707,26452,1,0,1
2158,13093,26453,1,0,1
2158,1558,26454,0,1,1
2158,4583,26455,0,1,1
2158,5263,26456,1,0,1
2158,13449,26457,1,0,1
2158,3926,26458,1,0,1
2158,6245,26459,1,0,1
2159,4122,26460,1,0,1
2159,13013,26461,1,0,1
2159,15769,26462,1,0,1
2159,26440,26463,1,0,1
2159,23769,26464,1,0,1
2159,14448,26465,0,1,1
2159,11369,26466,0,1,1
2159,1644,26467,1,0,1
2159,23551,26468,0,1,1
2159,27434,26469,1,0,1
2159,601,26470,1,0,1
2159,25291,26471,1,0,1
2159,10257,26472,0,1,1
2159,4688,26473,1,0,1
2159,26772,26474,1,0,1
2159,9619,26475,1,0,1
2160,5806,26476,1,0,1
2160,8365,26477,1,0,1
2160,20791,26478,1,0,1
2160,9688,26479,0,1,1
2160,15453,26480,1,0,1
2160,26929,26481,0,1,1
2160,14344,26482,1,0,1
2160,20428,26483,1,0,1
2160,24150,26484,0,1,1
2160,14492,26485,1,0,1
2160,12090,26486,1,0,1
2160,15900,26487,0,1,1
2160,19680,26488,0,1,1
2160,6411,26489,1,0,1
2160,3447,26490,1,0,1
2160,2128,26491,1,0,1
2160,23910,26492,0,1,1
2160,28086,26493,1,0,1
2160,21300,26494,1,0,1
2160,18792,26495,0,1,1
2160,20212,26496,1,0,1
2160,14857,26497,1,0,1
2160,13302,26498,0,1,1
2160,7389,26499,1,0,1
2161,1532,26500,0,1,1
2161,8067,26501,1,0,1
2161,18996,26502,1,0,1
2161,12763,26503,1,0,1
2161,7465,26504,0,1,1
2161,27880,26505,1,0,1
2161,18654,26506,1,0,1
2161,12537,26507,1,0,1
2161,11347,26508,1,0,1
2161,28226,26509,0,1,1
2161,7125,26510,1,0,1
2161,22845,26511,1,0,1
2162,15612,26512,0,1,1
2162,4659,26513,1,0,1
2162,17341,26514,0,1,1
2162,9420,26515,1,0,1
2162,27222,26516,1,0,1
2162,463,26517,1,0,1
2162,11885,26518,1,0,1
2162,22066,26519,1,0,1
2162,28218,26520,0,1,1
2162,25824,26521,0,1,1
2162,16564,26522,1,0,1
2162,25841,26523,0,1,1
2162,4128,26524,1,0,1
2162,16134,26525,1,0,1
2162,25254,26526,0,1,1
2162,17006,26527,1,0,1
2163,26750,26528,1,0,1
2163,6277,26529,1,0,1
2163,11177,26530,1,0,1
2163,3729,26531,1,0,1
2163,322,26532,1,0,1
2163,10809,26533,1,0,1
2163,3535,26534,1,0,1
2163,12372,26535,0,1,1
2163,15070,26536,0,1,1
2163,20167,26537,0,1,1
2163,3541,26538,1,0,1
2163,9475,26539,1,0,1
2163,10576,26540,1,0,1
2163,9421,26541,0,1,1
2164,7037,26542,1,0,1
2164,26899,26543,0,1,1
2164,6161,26544,1,0,1
2164,18099,26545,1,0,1
2164,16002,26546,1,0,1
2164,25418,26547,1,0,1
2164,21248,26548,0,1,1
2164,16959,26549,1,0,1
2164,720,26550,1,0,1
2164,21517,26551,1,0,1
2164,3079,26552,1,0,1
2164,8486,26553,0,1,1
2164,4762,26554,1,0,1
2164,22292,26555,1,0,1
2164,14112,26556,1,0,1
2164,26763,26557,0,1,1
2164,18728,26558,0,1,1
2164,3556,26559,1,0,1
2164,27513,26560,1,0,1
2165,9254,26561,1,0,1
2165,16216,26562,1,0,1
2165,13389,26563,1,0,1
2165,24402,26564,1,0,1
